.\files\Apple___Apple_scab
Number	Total Leaf Area	Percent Leaf Damage	Image name
 727 	      515      	    1855.145631    	6bf1bcc0-0e98-4f3c-901d-ab8552f04fdd___RS_HL 7899.JPG
 728 	     5269      	    601.746062     	6c8764e8-c52e-421a-995d-dc3fdce8f40f___RS_HL 7380.JPG
 729 	      907      	    2804.851158    	6d276438-7f26-4b65-b425-a18ce241ab04___RS_HL 6050.JPG
 730 	      955      	    1889.738220    	6d92d301-d0e2-4c46-8715-afa326a6d5d9___RS_HL 8193.JPG
 731 	     7189      	    506.273473     	6dd6bf2b-b606-46fd-af76-6c9166c7d626___RS_HL 7276.JPG
 732 	     8708      	    381.649058     	6dea065f-3b56-4372-a04a-ab6d20e47234___RS_HL 7453.JPG
 733 	      436      	    4724.541284    	6e05d89e-4cb2-45bd-9800-f128ddbcdaa8___RS_HL 8127.JPG
 734 	     1132      	    2854.416961    	6e158c4d-f39d-4667-9fb1-7ff184fd7288___RS_HL 6192.JPG
 735 	     6219      	    268.017366     	6e9b4ada-0f43-4de2-8e5d-463a3cb4da0f___RS_HL 7495.JPG
 736 	     3971      	    476.756485     	6f354ce6-6c55-4cf0-a63e-11f901af67d6___RS_HL 8103.JPG
 737 	      568      	    3940.669014    	6fb1530c-0b24-48df-b2f2-02a8498546ad___RS_HL 8168.JPG
 738 	      345      	    3640.579710    	6fdc92a4-12e5-43f3-8766-96f49075b59d___RS_HL 8015.JPG
 739 	     1404      	    1810.042735    	6fe99b1c-d402-4756-a21b-ff964b999adb___RS_HL 6253.JPG
 740 	     4391      	    769.847415     	7007d57a-a05a-41b5-a80f-9fe33debaf1a___RS_HL 7354.JPG
 741 	     1408      	    2276.065341    	70491e38-2a9e-4fb7-9ab5-dfa49d46b202___RS_HL 7758.JPG
 742 	     5077      	    399.015166     	705990f2-bc4f-4568-af0b-2f58bd3b51a0___RS_HL 7608.JPG
 743 	     3283      	    260.858970     	707ef394-bd7d-463c-86b8-4a13464bc6e0___RS_HL 7555.JPG
 744 	     4519      	    568.178801     	70b3a226-962d-4d2c-a6c0-31cb3d1eab4e___RS_HL 6189.JPG
 745 	     1177      	    2332.455395    	70bfc07a-818d-44fd-bd98-fc779161abce___RS_HL 6105.JPG
 746 	     8781      	    347.967202     	70e5bc17-eaff-43e3-b198-2658561b63b1___RS_HL 5866.JPG
 747 	     12934     	    301.708675     	712b5957-4109-4ed4-a393-a6605ebe6c08___RS_HL 5750.JPG
 748 	     19540     	    182.528147     	715ddd59-a49f-42e1-8eed-2c3dd29677fd___RS_HL 5832.JPG
 749 	     3689      	    444.293847     	71689ece-34cc-4210-ad88-23ee1d26dfde___RS_HL 7924.JPG
 750 	     4599      	    723.352903     	71757e95-73f9-4d07-b357-feb6b120f4fd___RS_HL 7280.JPG
 751 	     1385      	    1926.209386    	71b2b307-ddd7-48bf-b904-4d1101c9fc4b___RS_HL 7755.JPG
 752 	     7320      	    258.743169     	72053aee-f044-46c5-ab44-322e198c3f1d___RS_HL 7588.JPG
 753 	     5367      	    372.088690     	72059689-4c66-4922-8702-1a8d1fef1594___RS_HL 7729.JPG
 754 	     7748      	    375.619515     	720d9250-e209-42bd-8be8-c3ee3e2a057f___RS_HL 5869.JPG
 755 	     1644      	    1061.496350    	7236c207-e185-4e16-ad82-77b1dde69e23___RS_HL 6173.JPG
 756 	     1092      	    2507.783883    	723a658e-85ee-431c-bfe7-a411686bd528___RS_HL 6074.JPG
 757 	     4248      	    342.843691     	725e9b8f-f55c-44ce-a0d8-7b6829f86630___RS_HL 7532.JPG
 758 	     1046      	    2628.489484    	725fe867-1075-471a-b69d-6553d1445216___RS_HL 6127.JPG
 759 	     18517     	    194.086515     	726e185f-50c5-47f4-98cd-f1fd333f717b___RS_HL 5862.JPG
 760 	     6524      	    432.035561     	72910301-856e-491d-b929-efdc81bb3eb5___RS_HL 5765.JPG
 761 	     4551      	    476.005274     	72e2d888-0fd6-4bd0-be79-82715f062290___RS_HL 7621.JPG
 762 	     5121      	    551.728178     	735b41f2-e433-4ca1-98eb-85b9af69a7bc___RS_HL 5879.JPG
 763 	     4491      	    637.452683     	73f042d4-5213-4618-9783-8ff76967cb75___RS_HL 7821.JPG
 764 	     4247      	    699.882270     	741841f6-e95c-4206-ac05-c5cb98c7e7cd___RS_HL 5908.JPG
 765 	     15707     	    155.752212     	7450ae7f-41df-4afb-a9f5-6a4059d7a4a1___RS_HL 5818.JPG
 766 	      539      	    2838.589981    	74ac887b-9c88-44bc-8f94-a1da87ccb3ef___RS_HL 7715.JPG
 767 	     12364     	    277.426399     	74bda678-63b6-44fb-8e8f-259788239618___RS_HL 5830.JPG
 768 	     1424      	    1631.250000    	74d4928f-5a36-4f9b-acbe-be50736d397d___RS_HL 8169.JPG
 769 	     5312      	    459.713855     	74df20a6-770a-4ab4-87a6-7020c98bc329___RS_HL 8064.JPG
 770 	      867      	    2427.335640    	74f7c545-de83-473d-82de-1e8c89fd975a___RS_HL 8172.JPG
 771 	     1223      	    2885.854456    	74fa2964-1307-4b24-8361-0145f7f7f371___RS_HL 5919.JPG
 772 	     16333     	    205.467459     	7519aef6-3f42-4dd9-8e9e-f3eced492298___RS_HL 5863.JPG
 773 	     13654     	    178.511791     	752c8f77-8b65-46df-886f-e95346e7856f___RS_HL 5705.JPG
 774 	     6694      	    383.836271     	753a02e9-3624-4692-a0c9-ccb78c8f916b___RS_HL 5782.JPG
 775 	     6182      	    354.820446     	7569e8c8-96c8-4d87-8bcd-139566dd4d87___RS_HL 5763.JPG
 776 	     1805      	    976.952909     	75872668-0901-4fe5-a995-80d0b0caee1c___RS_HL 8130.JPG
 777 	     3251      	    527.283913     	75ab3bb8-40ec-4292-9c61-deaa6fcf71f0___RS_HL 8054.JPG
 778 	     10799     	    258.264654     	75b7a5bc-e419-4312-b5d9-6c3446a24ef4___RS_HL 6079.JPG
 779 	     2661      	    456.783164     	75bc8098-3ccc-4cc5-aff0-ce68b4fa2b82___RS_HL 7845.JPG
 780 	     3296      	    919.781553     	76236e9c-1898-475e-b0f6-0d535e105432___RS_HL 7702.JPG
 781 	     1499      	    2203.468979    	76367d84-6702-4ef7-84f1-fe308315d04d___RS_HL 5967.JPG
 782 	     8045      	    312.231200     	764614d4-c19d-4dac-ba69-e2aced0900aa___RS_HL 7546.JPG
 783 	     1943      	    1026.865672    	76598665-5f8b-4e6e-86c4-36d528385387___RS_HL 6312.JPG
 784 	     1047      	    2257.497612    	7671e6ca-f9a9-4657-a96a-1bcf0df3abe7___RS_HL 6231.JPG
 785 	      575      	    1829.217391    	768f1904-8365-4d72-aa84-87d9f09ef2d5___RS_HL 7937.JPG
 786 	     10933     	    180.106101     	76c0783e-5e1a-4a25-8371-9e7ef2a8c9d7___RS_HL 7465.JPG
 787 	     2869      	    243.360056     	77004cfa-f435-49af-8435-7986927228ca___RS_HL 7609.JPG
 788 	     1174      	    2905.621806    	7703726c-19ce-4e3a-a921-1a84161b12d0___RS_HL 8174.JPG
 789 	     13085     	    222.147497     	7710d64d-83a3-46af-a9ff-535dd225523f___RS_HL 5788.JPG
 790 	      992      	    2093.346774    	77273304-be77-4b74-a4ed-cd42826f4635___RS_HL 8178.JPG
 791 	     9371      	    366.097535     	772e7314-c24e-4126-aa12-224b27098319___RS_HL 5663.JPG
 792 	     1768      	    756.278281     	7771f894-0889-44fc-93dc-0e0c1162a5e8___RS_HL 7870.JPG
 793 	     17971     	    168.209894     	777d6fd1-feb3-4dac-afa7-79b507d48ffa___RS_HL 5859.JPG
 794 	     6799      	    547.139285     	77a54591-ab85-4b5e-8341-62e599a9fc6f___RS_HL 8011.JPG
 795 	     1295      	    1609.884170    	77b48eb5-7237-460f-8751-cfb231c917a7___RS_HL 7687.JPG
 796 	     11697     	    307.822519     	77b8d24a-27e6-410e-97ef-faacc60c5a10___RS_HL 5831.JPG
 797 	     9152      	    233.326049     	77c943f7-afbd-4d41-a40a-9e05a2600fbc___RS_HL 7475.JPG
 798 	     2538      	    727.777778     	77ce37f4-d184-4798-87e9-57f7ca0d9536___RS_HL 6017.JPG
 799 	     18685     	    188.322184     	77dcceb4-6a47-42b6-837a-0b60999cd2d1___RS_HL 7471.JPG
 800 	      468      	    3852.991453    	7804bbbb-77aa-4556-ba93-a47fed2eb008___RS_HL 6159.JPG
 801 	     4582      	    528.677433     	782b4257-75e0-46c4-8cf0-bae4f9895da6___RS_HL 7969.JPG
 802 	     1330      	    2341.353383    	78308303-e9ca-4cc5-861a-9a7d8017bdad___RS_HL 6176.JPG
 803 	     2757      	    1232.136380    	7842bd80-8940-4bc3-a3b0-baebe47b6451___RS_HL 5955.JPG
 804 	     1814      	    1189.084895    	786696fd-ef1f-4e75-9ddd-250b628d9fe3___RS_HL 6199.JPG
 805 	     1880      	    1138.351064    	7873b55d-17cc-4d91-8914-e2473d18b766___RS_HL 8067.JPG
 806 	     10188     	    298.517864     	78e648c6-a360-4fa8-b8ab-1225b164b7fd___RS_HL 7243.JPG
 807 	     3308      	    746.584039     	792beb2d-d492-4a19-aa08-412963b87fc7___RS_HL 6314.JPG
 808 	     4254      	    748.942172     	79d597cf-e046-4b0e-b489-a9d24b3a8f8e___RS_HL 8014.JPG
 809 	     19862     	    144.970295     	7a13d83d-7511-41c5-9fd5-9fd18d3cf3b1___RS_HL 5685.JPG
 810 	     4623      	    720.960415     	7a193736-ff69-4887-8cd6-44e4639de68f___RS_HL 5996.JPG
 811 	     3922      	    592.248853     	7a4ee5b1-1dff-4719-a2be-e5b1674ac63d___RS_HL 6162.JPG
 812 	     1223      	    1545.380213    	7a56c531-cfa6-43c7-8241-dddf921f39d4___RS_HL 6240.JPG
 813 	     1578      	    1803.675539    	7a5ad785-c05e-49bd-b1e0-4d9405bedfb5___RS_HL 7804.JPG
 814 	     3622      	    550.883490     	7a95ed03-478d-4410-804f-1bab389d5f77___RS_HL 7678.JPG
 815 	     8665      	    428.886324     	7ac83dd1-c411-4348-82d9-f59abcf75924___RS_HL 7245.JPG
 816 	     6576      	    374.102798     	7b0dc46f-4bfd-4329-85a3-06db12434d3a___RS_HL 7603.JPG
 817 	      683      	    4413.323572    	7b236824-defb-40ae-8f83-76c00cf8b822___RS_HL 6222.JPG
 818 	      896      	    1934.151786    	7b2e642b-cf2d-4154-b986-b7be01f215f5___RS_HL 7839.JPG
 819 	     1135      	    2109.779736    	7b5603c7-76c7-4b94-9c7a-5db00fb8581d___RS_HL 6064.JPG
 820 	     9089      	    464.715590     	7b7dde04-2c9d-47da-9b22-dc356a851810___RS_HL 5722.JPG
 821 	     1627      	    1328.027044    	7be4cfca-8984-4624-ac7e-94d19aa2e5fe___RS_HL 7656.JPG
 822 	     9262      	    394.493630     	7bf0ddc7-fa85-442b-859b-486b087a4641___RS_HL 5837.JPG
 823 	      610      	    2956.229508    	7bf79f19-bb50-44cd-b8d5-0b4d6794689b___RS_HL 7989.JPG
 824 	     4204      	    717.197907     	7c1289d0-4fe5-478c-a9f4-5d94b461d7bf___RS_HL 7970.JPG
 825 	     1550      	    1741.806452    	7c2adcd0-fa59-4181-8abf-3840a445c786___RS_HL 7690.JPG
 826 	     5193      	    573.059888     	7c388477-2953-4b3d-8f22-7f9eed5fff5c___RS_HL 7527.JPG
 827 	     3288      	    767.700730     	7c5e4508-64ba-4b06-8a5b-6d0147280d88___RS_HL 7577.JPG
 828 	     8928      	    344.052419     	7cbd343b-9af0-47cb-9aa5-e19e675b3057___RS_HL 7265.JPG
 829 	     3860      	    467.875648     	7ccedff8-c997-40f4-bcd6-50e43a783389___RS_HL 7936.JPG
 830 	     1430      	    1541.888112    	7d9eb65f-be86-4516-b239-cbf856aa5ed4___RS_HL 6110.JPG
 831 	     10660     	    275.928705     	7dd45aba-e6cc-4ef9-a52c-5223c2e6b0ea___RS_HL 5877.JPG
 832 	     4051      	    795.087633     	7de88302-023d-4979-ad91-88cb5c02f14b___RS_HL 7255.JPG
 833 	     4066      	    730.816527     	7e2b569c-2eb5-4f4e-af96-e4cde4971634___RS_HL 6136.JPG
 834 	      748      	    3391.176471    	7e502244-9105-4931-abde-46f8f7993fd7___RS_HL 7745.JPG
 835 	     8703      	    342.456624     	7e582ef9-de24-4f2d-bfd7-a9c79dd4fb1f___RS_HL 5881.JPG
 836 	     2148      	    1327.560521    	7e721779-b328-4c32-ad15-889743f9846a___RS_HL 7832.JPG
 837 	     3875      	    386.658065     	7ea27d6d-f7a0-44b3-b6a2-f24455deb48b___RS_HL 7589.JPG
 838 	     13403     	    236.663434     	7ecec5dd-4dc9-4f1f-809c-4884d627a9e2___RS_HL 7467.JPG
 839 	     1262      	    2277.496038    	7f06e481-8f9a-47cd-860a-8fea5b81fe9b___RS_HL 6193.JPG
 840 	     6049      	    525.359564     	7f447118-8a9c-4e77-8333-d411d1124c7f___RS_HL 5849.JPG
 841 	     4101      	    637.624970     	7f7a6126-8b21-49fd-8880-25ffd0234302___RS_HL 6027.JPG
 842 	     1645      	    1485.653495    	80089e7a-4c0c-492b-ac23-753be3617cbf___RS_HL 6099.JPG
 843 	     11821     	    264.360037     	801956aa-445e-4bb8-90bb-49dcea55c679___RS_HL 5865.JPG
 844 	     4069      	    324.256574     	801b694b-8412-4e4d-96f7-98b42e3fe214___RS_HL 7494.JPG
 845 	     5335      	    564.629803     	801feab6-e225-4ce5-8bf0-6fb44a767045___RS_HL 7723.JPG
 846 	     11088     	    226.181457     	80392195-3a5e-4331-b824-5cd0e2dcc69d___RS_HL 5987.JPG
 847 	     6491      	    462.625173     	803fcf75-7e13-45a8-bb3d-352140702555___RS_HL 5677.JPG
 848 	     1964      	    1279.378819    	8042447f-f615-4683-b8fc-267e746a4744___RS_HL 7820.JPG
 849 	     11305     	    244.927023     	8098a8fe-6a51-485f-ab92-97350982e651___RS_HL 7474.JPG
 850 	     2824      	    1193.626062    	80b2c0f7-a3fe-40d9-904d-0d78ac00e35f___RS_HL 7883.JPG
 851 	     14736     	    200.787188     	8130bd33-0680-4140-84c5-85f11c6c34ff___RS_HL 7397.JPG
 852 	     3461      	    468.130598     	813a99b0-5df6-49cc-bd36-7910e0cb8912___RS_HL 7932.JPG
 853 	     7458      	    452.936444     	8159ee63-0c79-4987-8d1d-42471d4e8b90___RS_HL 7508.JPG
 854 	     3029      	    1008.880819    	81666301-0038-450d-bd14-36d069f4f30a___RS_HL 7696.JPG
 855 	     4449      	    703.461452     	817ae6f2-7f72-457f-889a-6cddeaf0945e___RS_HL 7674.JPG
 856 	     4937      	    434.150294     	818082df-492c-4c5e-a3bb-a3153818d816___RS_HL 7319.JPG
 857 	     1391      	    1336.448598    	818854a8-1153-49bb-8981-8c6e5f34fbbe___RS_HL 8089.JPG
 858 	      897      	    1903.121516    	81bf7931-e6d7-4f6d-aae5-9de7d0c4ae33___RS_HL 7893.JPG
 859 	     3833      	    575.215236     	81dd861f-5c83-41f3-8aa2-2abbb94ed9f5___RS_HL 7325.JPG
 860 	      590      	    3290.508475    	8201f21f-cd54-4ff6-9fc7-f3e97b0a8b42___RS_HL 8077.JPG
 861 	     14295     	    228.835257     	826bd506-04f2-424d-89da-7fe6ad6926b2___RS_HL 5757.JPG
 862 	     2034      	    969.813176     	828a6b50-e2fb-4e63-a595-556aa41d43a7___RS_HL 6250.JPG
 863 	     12993     	    288.563072     	8293f7a8-cfde-4dea-be03-8d750b133e30___RS_HL 7440.JPG
 864 	     25326     	    130.849720     	82aeb30f-575f-46d5-b653-408c3cf5e553___RS_HL 7566.JPG
 865 	      413      	    4583.292978    	82d55fb4-a8df-439a-9935-5e5f72b05383___RS_HL 6107.JPG
 866 	     3187      	    679.667399     	82fa759f-dfdd-40ee-98df-ed232a081ab1___RS_HL 7629.JPG
 867 	     3982      	    858.362632     	831c37a3-44c3-4f1e-9fa2-4c10551809d2___RS_HL 6108.JPG
 868 	     9753      	    405.403466     	83636c4e-c4f1-47c4-81e8-0bcf7bac8995___RS_HL 5730.JPG
 869 	      156      	    8800.000000    	836734c2-f568-4b02-896e-9a6bca89404f___RS_HL 7900.JPG
 870 	     12143     	    212.764556     	83849d18-49c5-412b-91c5-3fe882335e88___RS_HL 7840.JPG
 871 	     4557      	    481.895984     	83d1ec74-db00-407e-ac1e-3cbb77d381e7___RS_HL 8102.JPG
 872 	     7903      	    381.285588     	83e52e5f-0192-4cf9-b513-651040367ed8___RS_HL 7320.JPG
 873 	     6012      	    483.166999     	844a6049-175e-4f5b-bdf4-142866cf0bc8___RS_HL 8022.JPG
 874 	     8784      	    303.916211     	8471f2db-6c5c-4aba-9ea4-0eea99121f19___RS_HL 5641.JPG
 875 	     2016      	    1219.742063    	84bfff51-9aa5-4e6f-8798-5c5b14baa7a6___RS_HL 7549.JPG
 876 	      707      	    3030.268741    	84d6003b-3195-49cb-9831-861d9dc5b2cd___RS_HL 8041.JPG
 877 	     2091      	    1512.577714    	84ed8ffd-a47f-4b52-befa-938a10012a4c___RS_HL 6135.JPG
 878 	     1644      	    1612.287105    	8516ac47-c297-4943-9ac1-a10f26e9101c___RS_HL 6094.JPG
 879 	     2081      	    1637.049495    	8536327d-1f21-4599-a587-c75b3ae576e4___RS_HL 5746.JPG
 880 	     9818      	    303.646364     	8558ed98-6e99-4d7e-98e1-9437bd4d2382___RS_HL 5766.JPG
 881 	     5295      	    543.116147     	857365c4-b60a-465e-8a86-101530c9e83d___RS_HL 5894.JPG
 882 	     5647      	    484.505047     	857684fb-c4a3-43a4-ad47-da0058b403cd___RS_HL 8053.JPG
 883 	     1752      	    1218.150685    	85ebf3f6-11f4-45df-ac16-bd04b355cb31___RS_HL 5991.JPG
 884 	     12324     	    218.321973     	862f3f9e-e9b4-4cd1-9810-832f6bf1d285___RS_HL 7879.JPG
 885 	     2035      	    782.899263     	8656f9ff-3a95-4350-af32-82ed2fbff533___RS_HL 7976.JPG
 886 	     5192      	    651.136364     	8673df90-01fb-4dde-9510-6743bfefb367___RS_HL 6069.JPG
 887 	     6154      	    296.083848     	86abe4bd-80fd-4a65-ba6f-fd48e6d51119___RS_HL 6251.JPG
 888 	     4001      	    844.188953     	86bbe500-5e1b-4212-9c9d-eb324af1236b___RS_HL 7413.JPG
 889 	     12188     	    233.935018     	86e79f38-1fcf-4581-945d-5a28ed6d6852___RS_HL 7391.JPG
 890 	     1815      	    1597.024793    	86f3c6c0-3038-45dc-9307-3f548f20b74b___RS_HL 6318.JPG
 891 	     10409     	    297.338841     	86f6b322-e7af-4d91-b0c3-c5c6d6336fa5___RS_HL 7422.JPG
 892 	     3394      	    560.253388     	8704d8b7-1368-441a-bad0-9f05b1cb6e7b___RS_HL 7623.JPG
 893 	     14600     	    285.095890     	871420e0-e5de-40c7-a79c-a17fe1781f8e___RS_HL 7444.JPG
 894 	     3608      	    589.939024     	872f47c5-4779-4ebc-8102-ee38e695f0d3___RS_HL 7943.JPG
 895 	     3274      	    960.079414     	872f54d3-61de-4b41-aaa4-57caad5ad9d3___RS_HL 7865.JPG
 896 	     5871      	    304.632942     	8742bc93-09b4-4aa7-9a75-ec592ba27c57___RS_HL 7587.JPG
 897 	     3796      	    182.086407     	879e60c7-fa8a-421d-ad5d-06a43fa2ae89___RS_HL 7634.JPG
 898 	     9163      	    294.095820     	87a26817-6916-47fc-8cdb-adc5c57ad21b___RS_HL 5684.JPG
 899 	     17775     	    249.895921     	87c49c13-8b4f-40c8-b624-57c19e6e51e9___RS_HL 5811.JPG
 900 	     10391     	    359.570782     	88076c11-c60e-4aea-afca-a1f1187eff0a___RS_HL 5706.JPG
 901 	     5318      	    544.245957     	880ed927-54cb-43f7-8d9d-4e2705cc8472___RS_HL 7488.JPG
 902 	     1549      	    1656.358941    	88334c09-9bd6-4653-8109-f1a36383b131___RS_HL 7841.JPG
 903 	     2868      	    676.534170     	885dd825-a34b-4149-bbb0-445fa62a4e64___RS_HL 7814.JPG
 904 	     6478      	    202.315529     	889a58f6-911e-4f6f-86fa-7058d2a5d964___RS_HL 7632.JPG
 905 	     9080      	    395.209251     	88aad30d-4d2e-461f-847f-a4d2e9caf035___RS_HL 7967.JPG
 906 	      696      	    2012.500000    	88b24a9d-7b04-4b83-815b-52a9f5949bbd___RS_HL 8083.JPG
 907 	     3007      	    523.179248     	88ffb541-e088-4505-baef-c292c25925dc___RS_HL 6164.JPG
 908 	     2108      	    1337.191651    	8912707b-6c5d-4744-ad9c-b5d3564a0850___RS_HL 7796.JPG
 909 	     12586     	    170.387732     	892258ae-052d-4df5-8a8c-27924cd64a85___RS_HL 7497.JPG
 910 	     2655      	    988.775895     	89699048-94c3-4389-9a86-13e73dfd23c6___RS_HL 7257.JPG
 911 	     8898      	    398.078220     	89ce10db-057c-4c03-9324-b512db8ca3d6___RS_HL 5797.JPG
 912 	     11997     	    217.887805     	89ddfb64-92d0-494d-b4a2-bb13f2c0db4c___RS_HL 7642.JPG
 913 	     1591      	    1202.199874    	89f6b546-2692-4ea9-aaac-66ef1b8a7bdd___RS_HL 7250.JPG
 914 	     6418      	    429.978186     	8a311714-e680-4c68-8f3a-60f4bfc16ada___RS_HL 8062.JPG
 915 	      782      	    2690.281330    	8a5ead41-d268-4bc8-867e-036f90f3d99c___RS_HL 7771.JPG
 916 	     5950      	    514.621849     	8a5fd341-9f0f-4c54-8f9d-b9c4c5b16994___RS_HL 7650.JPG
 917 	     2388      	    1038.274707    	8a6cad28-0c10-47aa-af0e-fd82de61ba70___RS_HL 6246.JPG
 918 	      675      	    4425.185185    	8acb2f43-d1ff-4a60-8462-04e578be3be2___RS_HL 7753.JPG
 919 	     10793     	    366.700639     	8ae37f10-377d-44a3-ad94-f271a95673c8___RS_HL 7297.JPG
 920 	     2687      	    753.107555     	8aef4eea-eb12-493c-b912-d7cd43144c8b___RS_HL 8052.JPG
 921 	     8041      	    304.588981     	8b258036-674c-4553-8e2c-408d02319a05___RS_HL 7767.JPG
 922 	     4366      	    378.263857     	8b36cf3e-4ce6-477b-9773-442f5d3c90e1___RS_HL 7931.JPG
 923 	     1247      	    3028.708901    	8b60fc20-52fa-40a2-8d91-367307968f8e___RS_HL 7264.JPG
 924 	     1756      	    1799.259681    	8b944746-e4b0-4032-b5ec-8a6252128065___RS_HL 6266.JPG
 925 	     3002      	    1051.765490    	8b96fb28-f778-4d18-93ef-cb3ef4ecd532___RS_HL 7575.JPG
 926 	     4223      	    492.398769     	8b9db905-ed0e-4f6b-b5f0-451f8b27ecbd___RS_HL 7640.JPG
 927 	     2881      	    655.328011     	8bc978ac-e3b2-4466-a180-731dcbb71a59___RS_HL 8167.JPG
 928 	     7826      	    485.126501     	8c00ea10-bfc2-4d26-9dcf-afbf2dcd377a___RS_HL 7326.JPG
 929 	     4401      	    407.043854     	8c00f0dd-bcef-4188-a270-91e563d7b18b___RS_HL 6182.JPG
 930 	     4082      	    539.269966     	8c43ceb4-000b-441b-887f-ef495da381e2___RS_HL 7864.JPG
 931 	     2544      	    1147.484277    	8c656b1d-5f20-4904-a20b-d0f7ef64e773___RS_HL 7526.JPG
 932 	      397      	    4650.881612    	8c65a84d-100d-42af-bc07-6a02fd953a59___RS_HL 8192.JPG
 933 	     8405      	    486.067817     	8c678916-c5d8-445d-9283-88c90c529edc___RS_HL 5740.JPG
 934 	     13356     	    331.274334     	8c6b7e3f-0a34-4370-9477-110614bd7a8f___RS_HL 7281.JPG
 935 	      823      	    4388.578372    	8c843c35-5dc9-47be-9ccf-1448ed30356c___RS_HL 5949.JPG
 936 	     1443      	    2024.393624    	8c850584-ade3-4067-bbf3-5c8602dba3c3___RS_HL 8175.JPG
 937 	     1046      	    1843.116635    	8cbf5a96-37a0-47d4-a626-26f0bcd9f024___RS_HL 5922.JPG
 938 	     1932      	    966.045549     	8cc94307-16b9-4e2c-a786-5ba504d244c3___RS_HL 7799.JPG
 939 	     2517      	    990.703218     	8cec684f-e301-4016-8bd8-4b686c6e4b9b___RS_HL 8075.JPG
 940 	     1000      	    3384.300000    	8cf44f32-5736-4681-be02-f86e4454e00a___RS_HL 5904.JPG
 941 	     1776      	    456.418919     	8cf66a75-d71b-4808-a251-c929ecfa80bc___RS_HL 7514.JPG
 942 	     2973      	    808.846283     	8d45fcf9-d1c1-47b6-be37-6e3d2fde46e0___RS_HL 7261.JPG
 943 	     14059     	    172.423359     	8de1ca48-0d3b-4473-bc5a-9b4a881006ff___RS_HL 7433.JPG
 944 	     2622      	    685.087719     	8e11b695-ac84-42c4-926a-b48b311bcfe8___RS_HL 7782.JPG
 945 	      840      	    986.428571     	8e153b00-732e-420f-8cea-f947b19403ad___RS_HL 7728.JPG
 946 	      507      	    2572.386588    	8e1d492d-1f6e-48a1-aa14-db5bc515d580___RS_HL 7822.JPG
 947 	     9151      	    279.619714     	8e2d41f1-9cae-4f1a-b7b4-9ec0c6fbd6fe___RS_HL 7329.JPG
 948 	     1276      	    1490.517241    	8e4b14b2-2601-4ffc-805c-a68b200e80ec___RS_HL 8069.JPG
